county,precinct,office,district,party,candidate,votes,failsafe_provisional,failsafe,absentee_by_mail,election_day,in-person_absentee,provisional
McCormick,Modoc,"State Senate, District 25",25,REP,Shane Massey,87,0,0,0,85,2,0
McCormick,Clark's Hill,"State Senate, District 25",25,REP,Shane Massey,61,0,0,0,56,5,0
McCormick,Failsafe,"State Senate, District 25",25,REP,Shane Massey,0,0,0,0,0,0,0
McCormick,Provisional,"State Senate, District 25",25,REP,Shane Massey,1,0,0,0,0,0,1
McCormick,Failsafe Provisional,"State Senate, District 25",25,REP,Shane Massey,0,0,0,0,0,0,0
McCormick,Mt. Carmel,"State Senate, District 25",25,REP,Susan J Swanson,0,0,0,0,0,0,0
McCormick,Savannah,"State Senate, District 25",25,REP,Susan J Swanson,69,0,0,10,40,19,0
McCormick,Willington,"State Senate, District 25",25,REP,Susan J Swanson,3,0,0,0,3,0,0
McCormick,McCormick No. 2,"State Senate, District 25",25,REP,Susan J Swanson,7,0,0,1,6,0,0
McCormick,Plum Branch,"State Senate, District 25",25,REP,Susan J Swanson,15,0,0,1,13,1,0
McCormick,Parksville,"State Senate, District 25",25,REP,Susan J Swanson,6,0,0,0,6,0,0
McCormick,Modoc,"State Senate, District 25",25,REP,Susan J Swanson,7,0,0,0,7,0,0
McCormick,Clark's Hill,"State Senate, District 25",25,REP,Susan J Swanson,9,0,0,2,7,0,0
McCormick,Failsafe,"State Senate, District 25",25,REP,Susan J Swanson,0,0,0,0,0,0,0
McCormick,Provisional,"State Senate, District 25",25,REP,Susan J Swanson,0,0,0,0,0,0,0
McCormick,Failsafe Provisional,"State Senate, District 25",25,REP,Susan J Swanson,0,0,0,0,0,0,0
McCormick,Mt. Carmel,Sheriff,,DEM,Tim Kelly,12,0,0,2,9,1,0
McCormick,Monticello,Sheriff,,DEM,Tim Kelly,30,0,0,7,13,10,0
McCormick,Savannah,Sheriff,,DEM,Tim Kelly,100,0,0,33,40,27,0
McCormick,Willington,Sheriff,,DEM,Tim Kelly,24,0,0,9,13,2,0
McCormick,McCormick No. 1,Sheriff,,DEM,Tim Kelly,54,0,0,3,35,16,0
McCormick,Bethany,Sheriff,,DEM,Tim Kelly,39,0,0,5,24,10,0
McCormick,McCormick No. 2,Sheriff,,DEM,Tim Kelly,37,0,0,3,23,11,0
McCormick,Plum Branch,Sheriff,,DEM,Tim Kelly,50,0,0,5,35,10,0
McCormick,Parksville,Sheriff,,DEM,Tim Kelly,1,0,0,0,1,0,0
McCormick,Modoc,Sheriff,,DEM,Tim Kelly,9,0,0,4,4,1,0
McCormick,Clark's Hill,Sheriff,,DEM,Tim Kelly,13,0,0,0,13,0,0
McCormick,Failsafe,Sheriff,,DEM,Tim Kelly,1,0,1,0,0,0,0
McCormick,Provisional,Sheriff,,DEM,Tim Kelly,0,0,0,0,0,0,0
McCormick,Failsafe Provisional,Sheriff,,DEM,Tim Kelly,0,0,0,0,0,0,0
McCormick,Mt. Carmel,Sheriff,,DEM,Wallace Fitzgerald Middleton,52,0,0,0,50,2,0
McCormick,Monticello,Sheriff,,DEM,Wallace Fitzgerald Middleton,13,0,0,5,2,6,0
McCormick,Savannah,Sheriff,,DEM,Wallace Fitzgerald Middleton,25,0,0,3,14,8,0
McCormick,Willington,Sheriff,,DEM,Wallace Fitzgerald Middleton,24,0,0,7,16,1,0
McCormick,McCormick No. 1,Sheriff,,DEM,Wallace Fitzgerald Middleton,195,0,0,30,101,64,0
McCormick,Bethany,Sheriff,,DEM,Wallace Fitzgerald Middleton,47,0,0,2,37,8,0
McCormick,McCormick No. 2,Sheriff,,DEM,Wallace Fitzgerald Middleton,157,0,0,17,97,43,0
McCormick,Plum Branch,Sheriff,,DEM,Wallace Fitzgerald Middleton,151,0,0,22,96,33,0
McCormick,Parksville,Sheriff,,DEM,Wallace Fitzgerald Middleton,10,0,0,2,8,0,0
McCormick,Modoc,Sheriff,,DEM,Wallace Fitzgerald Middleton,0,0,0,0,0,0,0
McCormick,Clark's Hill,Sheriff,,DEM,Wallace Fitzgerald Middleton,33,0,0,0,32,1,0
McCormick,Failsafe,Sheriff,,DEM,Wallace Fitzgerald Middleton,2,0,2,0,0,0,0
McCormick,Provisional,Sheriff,,DEM,Wallace Fitzgerald Middleton,0,0,0,0,0,0,0
McCormick,Failsafe Provisional,Sheriff,,DEM,Wallace Fitzgerald Middleton,0,0,0,0,0,0,0
McCormick,Monticello,County Council District 3,,REP,Charles H Chuck Cook,212,0,0,18,127,67,0
McCormick,Savannah,County Council District 3,,REP,Charles H Chuck Cook,491,0,0,74,283,134,0
McCormick,Willington,County Council District 3,,REP,Charles H Chuck Cook,1,0,0,0,1,0,0
McCormick,McCormick No. 1,County Council District 3,,REP,Charles H Chuck Cook,10,0,0,2,6,2,0
McCormick,McCormick No. 2,County Council District 3,,REP,Charles H Chuck Cook,2,0,0,0,1,1,0
McCormick,Failsafe,County Council District 3,,REP,Charles H Chuck Cook,0,0,0,0,0,0,0
McCormick,Provisional,County Council District 3,,REP,Charles H Chuck Cook,0,0,0,0,0,0,0
McCormick,Failsafe Provisional,County Council District 3,,REP,Charles H Chuck Cook,0,0,0,0,0,0,0
McCormick,Monticello,County Council District 3,,REP,John H Gray,19,0,0,0,15,4,0
McCormick,Savannah,County Council District 3,,REP,John H Gray,74,0,0,10,42,22,0
McCormick,Willington,County Council District 3,,REP,John H Gray,0,0,0,0,0,0,0
McCormick,McCormick No. 1,County Council District 3,,REP,John H Gray,9,0,0,0,8,1,0
McCormick,McCormick No. 2,County Council District 3,,REP,John H Gray,1,0,0,0,1,0,0
McCormick,Failsafe,County Council District 3,,REP,John H Gray,0,0,0,0,0,0,0
McCormick,Provisional,County Council District 3,,REP,John H Gray,0,0,0,0,0,0,0
McCormick,Failsafe Provisional,County Council District 3,,REP,John H Gray,0,0,0,0,0,0,0
McCormick,Mt. Carmel,Advisory Question 1,,REP,Yes,7,0,0,0,7,0,0
McCormick,Monticello,Advisory Question 1,,REP,Yes,218,0,0,17,133,68,0
McCormick,Savannah,Advisory Question 1,,REP,Yes,630,0,0,93,364,173,0
McCormick,Willington,Advisory Question 1,,REP,Yes,24,0,0,0,24,0,0
McCormick,McCormick No. 1,Advisory Question 1,,REP,Yes,70,0,0,9,51,10,0
McCormick,Bethany,Advisory Question 1,,REP,Yes,24,0,0,4,17,3,0
McCormick,McCormick No. 2,Advisory Question 1,,REP,Yes,53,0,0,3,40,10,0
McCormick,Plum Branch,Advisory Question 1,,REP,Yes,70,0,0,5,57,8,0
McCormick,Parksville,Advisory Question 1,,REP,Yes,38,0,0,0,38,0,0
McCormick,Modoc,Advisory Question 1,,REP,Yes,84,0,0,0,82,2,0
McCormick,Clark's Hill,Advisory Question 1,,REP,Yes,63,0,0,0,58,5,0
McCormick,Failsafe,Advisory Question 1,,REP,Yes,0,0,0,0,0,0,0
McCormick,Provisional,Advisory Question 1,,REP,Yes,1,0,0,0,0,0,1
McCormick,Failsafe Provisional,Advisory Question 1,,REP,Yes,0,0,0,0,0,0,0
McCormick,Mt. Carmel,Advisory Question 1,,REP,No,0,0,0,0,0,0,0
McCormick,Monticello,Advisory Question 1,,REP,No,24,0,0,2,18,4,0
McCormick,Savannah,Advisory Question 1,,REP,No,60,0,0,9,39,12,0
McCormick,Willington,Advisory Question 1,,REP,No,1,0,0,0,1,0,0
McCormick,McCormick No. 1,Advisory Question 1,,REP,No,8,0,0,0,6,2,0
McCormick,Bethany,Advisory Question 1,,REP,No,3,0,0,0,3,0,0
McCormick,McCormick No. 2,Advisory Question 1,,REP,No,3,0,0,0,2,1,0
McCormick,Plum Branch,Advisory Question 1,,REP,No,12,0,0,0,12,0,0
McCormick,Parksville,Advisory Question 1,,REP,No,7,0,0,0,6,1,0
McCormick,Modoc,Advisory Question 1,,REP,No,10,0,0,0,10,0,0
McCormick,Clark's Hill,Advisory Question 1,,REP,No,7,0,0,2,5,0,0
McCormick,Failsafe,Advisory Question 1,,REP,No,0,0,0,0,0,0,0
McCormick,Provisional,Advisory Question 1,,REP,No,0,0,0,0,0,0,0
McCormick,Failsafe Provisional,Advisory Question 1,,REP,No,0,0,0,0,0,0,0
McCormick,Mt. Carmel,Advisory Question 2,,REP,Yes,6,0,0,0,6,0,0
McCormick,Monticello,Advisory Question 2,,REP,Yes,211,0,0,15,129,67,0
McCormick,Savannah,Advisory Question 2,,REP,Yes,599,0,0,88,337,174,0
McCormick,Willington,Advisory Question 2,,REP,Yes,19,0,0,0,19,0,0
McCormick,McCormick No. 1,Advisory Question 2,,REP,Yes,58,0,0,8,45,5,0
McCormick,Bethany,Advisory Question 2,,REP,Yes,21,0,0,4,15,2,0
McCormick,McCormick No. 2,Advisory Question 2,,REP,Yes,43,0,0,3,30,10,0
McCormick,Plum Branch,Advisory Question 2,,REP,Yes,57,0,0,4,46,7,0
McCormick,Parksville,Advisory Question 2,,REP,Yes,27,0,0,0,26,1,0
McCormick,Modoc,Advisory Question 2,,REP,Yes,71,0,0,0,69,2,0
McCormick,Clark's Hill,Advisory Question 2,,REP,Yes,60,0,0,0,55,5,0
McCormick,Failsafe,Advisory Question 2,,REP,Yes,0,0,0,0,0,0,0
McCormick,Provisional,Advisory Question 2,,REP,Yes,0,0,0,0,0,0,0
McCormick,Failsafe Provisional,Advisory Question 2,,REP,Yes,0,0,0,0,0,0,0
McCormick,Mt. Carmel,Advisory Question 2,,REP,No,1,0,0,0,1,0,0
McCormick,Monticello,Advisory Question 2,,REP,No,34,0,0,4,25,5,0
McCormick,Savannah,Advisory Question 2,,REP,No,93,0,0,15,66,12,0
McCormick,Willington,Advisory Question 2,,REP,No,6,0,0,0,6,0,0
McCormick,McCormick No. 1,Advisory Question 2,,REP,No,20,0,0,1,12,7,0
McCormick,Bethany,Advisory Question 2,,REP,No,5,0,0,0,4,1,0
McCormick,McCormick No. 2,Advisory Question 2,,REP,No,14,0,0,0,13,1,0
McCormick,Plum Branch,Advisory Question 2,,REP,No,25,0,0,2,22,1,0
McCormick,Parksville,Advisory Question 2,,REP,No,18,0,0,0,18,0,0
McCormick,Modoc,Advisory Question 2,,REP,No,22,0,0,0,22,0,0
McCormick,Clark's Hill,Advisory Question 2,,REP,No,9,0,0,2,7,0,0
McCormick,Failsafe,Advisory Question 2,,REP,No,0,0,0,0,0,0,0
McCormick,Provisional,Advisory Question 2,,REP,No,0,0,0,0,0,0,0
McCormick,Failsafe Provisional,Advisory Question 2,,REP,No,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,56,0,0,7,43,6,0
Newberry,Newberry Ward 2,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,71,0,0,22,38,11,0
Newberry,Newberry Ward 3,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,76,0,0,10,60,6,0
Newberry,Newberry Ward 4,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,103,0,0,6,79,18,0
Newberry,Newberry Ward 5,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,92,0,0,2,78,12,0
Newberry,Newberry Ward 6,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,115,0,0,11,89,15,0
Newberry,Beth - Eden,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,37,0,0,1,34,2,0
Newberry,Bush River,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,9,0,0,0,9,0,0
Newberry,Chappells,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,39,0,0,3,31,5,0
Newberry,Fairview,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,50,0,0,15,34,1,0
Newberry,Hartford,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,88,0,0,3,68,17,0
Newberry,Helena,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,178,0,0,10,143,25,0
Newberry,Kinards-Jalapa,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,23,0,0,2,20,1,0
Newberry,Johnstone,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,31,0,0,2,21,8,0
Newberry,Little Mountain,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,79,0,0,9,59,11,0
Newberry,Maybinton,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,29,0,0,0,24,5,0
Newberry,Mt. Bethel-Garmany,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,148,0,0,8,129,11,0
Newberry,Consolidated Number 5,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,74,0,0,6,61,7,0
Newberry,O'Neal,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,46,0,0,6,35,5,0
Newberry,Oakland,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,95,0,0,2,89,4,0
Newberry,Peak,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,10,0,0,0,10,0,0
Newberry,Pomaria,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,31,0,0,0,25,6,0
Newberry,Prosperity City,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,66,0,0,7,50,9,0
Newberry,Silverstreet,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,63,0,0,1,50,12,0
Newberry,Stoney Hill,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,16,0,0,2,12,2,0
Newberry,St. Phillips-Jolly Street,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,103,0,0,3,88,12,0
Newberry,Wheeland,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,21,0,0,3,12,6,0
Newberry,Whitmire City,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,66,0,0,3,63,0,0
Newberry,Whitmire Outside,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,52,0,0,1,45,6,0
Newberry,Prosperity Outside,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,76,0,0,1,62,13,0
Newberry,Failsafe,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,0,0,0,0,0,0,0
Newberry,Provisional,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,2,0,0,0,0,0,2
Newberry,Failsafe Provisional,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,BALLOTS CAST,,REP,BALLOTS CAST - Republican,44,0,0,1,32,11,0
Newberry,Newberry Ward 2,BALLOTS CAST,,REP,BALLOTS CAST - Republican,220,0,0,26,136,58,0
Newberry,Newberry Ward 3,BALLOTS CAST,,REP,BALLOTS CAST - Republican,121,0,0,7,82,32,0
Newberry,Newberry Ward 4,BALLOTS CAST,,REP,BALLOTS CAST - Republican,18,0,0,4,12,2,0
Newberry,Newberry Ward 5,BALLOTS CAST,,REP,BALLOTS CAST - Republican,13,0,0,2,11,0,0
Newberry,Newberry Ward 6,BALLOTS CAST,,REP,BALLOTS CAST - Republican,185,0,0,15,110,60,0
Newberry,Beth - Eden,BALLOTS CAST,,REP,BALLOTS CAST - Republican,129,0,0,7,110,12,0
Newberry,Bush River,BALLOTS CAST,,REP,BALLOTS CAST - Republican,60,0,0,3,55,2,0
Newberry,Chappells,BALLOTS CAST,,REP,BALLOTS CAST - Republican,104,0,0,4,100,0,0
Newberry,Fairview,BALLOTS CAST,,REP,BALLOTS CAST - Republican,537,0,0,85,398,54,0
Newberry,Hartford,BALLOTS CAST,,REP,BALLOTS CAST - Republican,166,0,0,21,117,28,0
Newberry,Helena,BALLOTS CAST,,REP,BALLOTS CAST - Republican,61,0,0,4,45,12,0
Newberry,Kinards-Jalapa,BALLOTS CAST,,REP,BALLOTS CAST - Republican,109,0,0,7,94,8,0
Newberry,Johnstone,BALLOTS CAST,,REP,BALLOTS CAST - Republican,106,0,0,8,84,14,0
Newberry,Little Mountain,BALLOTS CAST,,REP,BALLOTS CAST - Republican,310,0,0,37,241,32,0
Newberry,Maybinton,BALLOTS CAST,,REP,BALLOTS CAST - Republican,9,0,0,1,8,0,0
Newberry,Mt. Bethel-Garmany,BALLOTS CAST,,REP,BALLOTS CAST - Republican,153,0,0,16,118,19,0
Newberry,Consolidated Number 5,BALLOTS CAST,,REP,BALLOTS CAST - Republican,196,0,0,19,164,13,0
Newberry,O'Neal,BALLOTS CAST,,REP,BALLOTS CAST - Republican,419,0,0,42,348,29,0
Newberry,Oakland,BALLOTS CAST,,REP,BALLOTS CAST - Republican,35,0,0,1,29,5,0
Newberry,Peak,BALLOTS CAST,,REP,BALLOTS CAST - Republican,37,0,0,0,37,0,0
Newberry,Pomaria,BALLOTS CAST,,REP,BALLOTS CAST - Republican,137,0,0,17,111,9,0
Newberry,Prosperity City,BALLOTS CAST,,REP,BALLOTS CAST - Republican,145,0,0,8,120,17,0
Newberry,Silverstreet,BALLOTS CAST,,REP,BALLOTS CAST - Republican,126,0,0,4,113,9,0
Newberry,Stoney Hill,BALLOTS CAST,,REP,BALLOTS CAST - Republican,267,0,0,34,210,23,0
Newberry,St. Phillips-Jolly Street,BALLOTS CAST,,REP,BALLOTS CAST - Republican,215,0,0,14,188,13,0
Newberry,Wheeland,BALLOTS CAST,,REP,BALLOTS CAST - Republican,138,0,0,8,129,1,0
Newberry,Whitmire City,BALLOTS CAST,,REP,BALLOTS CAST - Republican,184,0,0,11,162,11,0
Newberry,Whitmire Outside,BALLOTS CAST,,REP,BALLOTS CAST - Republican,178,0,0,19,143,16,0
Newberry,Prosperity Outside,BALLOTS CAST,,REP,BALLOTS CAST - Republican,151,0,0,8,114,29,0
Newberry,Failsafe,BALLOTS CAST,,REP,BALLOTS CAST - Republican,0,0,0,0,0,0,0
Newberry,Provisional,BALLOTS CAST,,REP,BALLOTS CAST - Republican,5,0,0,0,0,0,5
Newberry,Failsafe Provisional,BALLOTS CAST,,REP,BALLOTS CAST - Republican,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Newberry,Newberry Ward 2,U.S. Senate,,REP,Duke Buckner,9,0,0,1,7,1,0
Newberry,Newberry Ward 3,U.S. Senate,,REP,Duke Buckner,6,0,0,0,6,0,0
Newberry,Newberry Ward 4,U.S. Senate,,REP,Duke Buckner,3,0,0,0,3,0,0
Newberry,Newberry Ward 5,U.S. Senate,,REP,Duke Buckner,1,0,0,0,1,0,0
Newberry,Newberry Ward 6,U.S. Senate,,REP,Duke Buckner,6,0,0,2,3,1,0
Newberry,Beth - Eden,U.S. Senate,,REP,Duke Buckner,3,0,0,0,3,0,0
Newberry,Bush River,U.S. Senate,,REP,Duke Buckner,5,0,0,0,5,0,0
Newberry,Chappells,U.S. Senate,,REP,Duke Buckner,3,0,0,0,3,0,0
Newberry,Fairview,U.S. Senate,,REP,Duke Buckner,24,0,0,3,18,3,0
Newberry,Hartford,U.S. Senate,,REP,Duke Buckner,4,0,0,0,4,0,0
Newberry,Helena,U.S. Senate,,REP,Duke Buckner,6,0,0,2,2,2,0
Newberry,Kinards-Jalapa,U.S. Senate,,REP,Duke Buckner,4,0,0,0,4,0,0
Newberry,Johnstone,U.S. Senate,,REP,Duke Buckner,3,0,0,0,2,1,0
Newberry,Little Mountain,U.S. Senate,,REP,Duke Buckner,13,0,0,1,9,3,0
Newberry,Maybinton,U.S. Senate,,REP,Duke Buckner,1,0,0,0,1,0,0
Newberry,Mt. Bethel-Garmany,U.S. Senate,,REP,Duke Buckner,1,0,0,0,1,0,0
Newberry,Consolidated Number 5,U.S. Senate,,REP,Duke Buckner,11,0,0,2,9,0,0
Newberry,O'Neal,U.S. Senate,,REP,Duke Buckner,18,0,0,1,15,2,0
Newberry,Oakland,U.S. Senate,,REP,Duke Buckner,1,0,0,0,1,0,0
Newberry,Peak,U.S. Senate,,REP,Duke Buckner,1,0,0,0,1,0,0
Newberry,Pomaria,U.S. Senate,,REP,Duke Buckner,6,0,0,0,6,0,0
Newberry,Prosperity City,U.S. Senate,,REP,Duke Buckner,8,0,0,0,8,0,0
Newberry,Silverstreet,U.S. Senate,,REP,Duke Buckner,1,0,0,0,1,0,0
Newberry,Stoney Hill,U.S. Senate,,REP,Duke Buckner,5,0,0,0,3,2,0
Newberry,St. Phillips-Jolly Street,U.S. Senate,,REP,Duke Buckner,6,0,0,0,6,0,0
Newberry,Wheeland,U.S. Senate,,REP,Duke Buckner,5,0,0,0,5,0,0
Newberry,Whitmire City,U.S. Senate,,REP,Duke Buckner,4,0,0,0,4,0,0
Newberry,Whitmire Outside,U.S. Senate,,REP,Duke Buckner,10,0,0,1,7,2,0
Newberry,Prosperity Outside,U.S. Senate,,REP,Duke Buckner,7,0,0,0,6,1,0
Newberry,Failsafe,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Newberry,Provisional,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Newberry,Failsafe Provisional,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,U.S. Senate,,REP,Lindsey Graham,35,0,0,1,24,10,0
Newberry,Newberry Ward 2,U.S. Senate,,REP,Lindsey Graham,180,0,0,23,104,53,0
Newberry,Newberry Ward 3,U.S. Senate,,REP,Lindsey Graham,98,0,0,7,62,29,0
Newberry,Newberry Ward 4,U.S. Senate,,REP,Lindsey Graham,10,0,0,4,4,2,0
Newberry,Newberry Ward 5,U.S. Senate,,REP,Lindsey Graham,11,0,0,2,9,0,0
Newberry,Newberry Ward 6,U.S. Senate,,REP,Lindsey Graham,151,0,0,12,84,55,0
Newberry,Beth - Eden,U.S. Senate,,REP,Lindsey Graham,99,0,0,6,85,8,0
Newberry,Bush River,U.S. Senate,,REP,Lindsey Graham,50,0,0,3,45,2,0
Newberry,Chappells,U.S. Senate,,REP,Lindsey Graham,78,0,0,2,76,0,0
Newberry,Fairview,U.S. Senate,,REP,Lindsey Graham,424,0,0,62,314,48,0
Newberry,Hartford,U.S. Senate,,REP,Lindsey Graham,143,0,0,20,98,25,0
Newberry,Helena,U.S. Senate,,REP,Lindsey Graham,42,0,0,1,34,7,0
Newberry,Kinards-Jalapa,U.S. Senate,,REP,Lindsey Graham,83,0,0,7,70,6,0
Newberry,Johnstone,U.S. Senate,,REP,Lindsey Graham,87,0,0,8,73,6,0
Newberry,Little Mountain,U.S. Senate,,REP,Lindsey Graham,257,0,0,34,197,26,0
Newberry,Maybinton,U.S. Senate,,REP,Lindsey Graham,5,0,0,0,5,0,0
Newberry,Mt. Bethel-Garmany,U.S. Senate,,REP,Lindsey Graham,131,0,0,14,101,16,0
Newberry,Consolidated Number 5,U.S. Senate,,REP,Lindsey Graham,157,0,0,14,131,12,0
Newberry,O'Neal,U.S. Senate,,REP,Lindsey Graham,328,0,0,31,274,23,0
Newberry,Oakland,U.S. Senate,,REP,Lindsey Graham,32,0,0,1,26,5,0
Newberry,Peak,U.S. Senate,,REP,Lindsey Graham,31,0,0,0,31,0,0
Newberry,Pomaria,U.S. Senate,,REP,Lindsey Graham,106,0,0,16,82,8,0
Newberry,Prosperity City,U.S. Senate,,REP,Lindsey Graham,96,0,0,8,71,17,0
Newberry,Silverstreet,U.S. Senate,,REP,Lindsey Graham,105,0,0,3,93,9,0
Newberry,Stoney Hill,U.S. Senate,,REP,Lindsey Graham,217,0,0,33,166,18,0
Newberry,St. Phillips-Jolly Street,U.S. Senate,,REP,Lindsey Graham,182,0,0,14,155,13,0
Newberry,Wheeland,U.S. Senate,,REP,Lindsey Graham,114,0,0,7,106,1,0
Newberry,Whitmire City,U.S. Senate,,REP,Lindsey Graham,149,0,0,10,129,10,0
Newberry,Whitmire Outside,U.S. Senate,,REP,Lindsey Graham,128,0,0,15,103,10,0
Newberry,Prosperity Outside,U.S. Senate,,REP,Lindsey Graham,122,0,0,6,89,27,0
Newberry,Failsafe,U.S. Senate,,REP,Lindsey Graham,0,0,0,0,0,0,0
Newberry,Provisional,U.S. Senate,,REP,Lindsey Graham,5,0,0,0,0,0,5
Newberry,Failsafe Provisional,U.S. Senate,,REP,Lindsey Graham,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,U.S. Senate,,REP,Michael LaPierre,8,0,0,0,8,0,0
Newberry,Newberry Ward 2,U.S. Senate,,REP,Michael LaPierre,18,0,0,0,16,2,0
Newberry,Newberry Ward 3,U.S. Senate,,REP,Michael LaPierre,8,0,0,0,8,0,0
Newberry,Newberry Ward 4,U.S. Senate,,REP,Michael LaPierre,3,0,0,0,3,0,0
Newberry,Newberry Ward 5,U.S. Senate,,REP,Michael LaPierre,1,0,0,0,1,0,0
Newberry,Newberry Ward 6,U.S. Senate,,REP,Michael LaPierre,17,0,0,0,15,2,0
Newberry,Beth - Eden,U.S. Senate,,REP,Michael LaPierre,17,0,0,1,13,3,0
Newberry,Bush River,U.S. Senate,,REP,Michael LaPierre,5,0,0,0,5,0,0
Newberry,Chappells,U.S. Senate,,REP,Michael LaPierre,18,0,0,1,17,0,0
Newberry,Fairview,U.S. Senate,,REP,Michael LaPierre,47,0,0,4,43,0,0
Newberry,Hartford,U.S. Senate,,REP,Michael LaPierre,10,0,0,1,9,0,0
Newberry,Helena,U.S. Senate,,REP,Michael LaPierre,10,0,0,1,7,2,0
Newberry,Kinards-Jalapa,U.S. Senate,,REP,Michael LaPierre,12,0,0,0,11,1,0
Newberry,Johnstone,U.S. Senate,,REP,Michael LaPierre,9,0,0,0,6,3,0
Newberry,Little Mountain,U.S. Senate,,REP,Michael LaPierre,20,0,0,0,20,0,0
Newberry,Maybinton,U.S. Senate,,REP,Michael LaPierre,3,0,0,1,2,0,0
Newberry,Mt. Bethel-Garmany,U.S. Senate,,REP,Michael LaPierre,12,0,0,0,11,1,0
Newberry,Consolidated Number 5,U.S. Senate,,REP,Michael LaPierre,20,0,0,1,19,0,0
Newberry,O'Neal,U.S. Senate,,REP,Michael LaPierre,39,0,0,4,31,4,0
Newberry,Oakland,U.S. Senate,,REP,Michael LaPierre,1,0,0,0,1,0,0
Newberry,Peak,U.S. Senate,,REP,Michael LaPierre,5,0,0,0,5,0,0
Newberry,Pomaria,U.S. Senate,,REP,Michael LaPierre,13,0,0,1,12,0,0
Newberry,Prosperity City,U.S. Senate,,REP,Michael LaPierre,28,0,0,0,28,0,0
Newberry,Silverstreet,U.S. Senate,,REP,Michael LaPierre,17,0,0,1,16,0,0
Newberry,Stoney Hill,U.S. Senate,,REP,Michael LaPierre,22,0,0,0,21,1,0
Newberry,St. Phillips-Jolly Street,U.S. Senate,,REP,Michael LaPierre,22,0,0,0,22,0,0
Newberry,Wheeland,U.S. Senate,,REP,Michael LaPierre,15,0,0,1,14,0,0
Newberry,Whitmire City,U.S. Senate,,REP,Michael LaPierre,17,0,0,1,16,0,0
Newberry,Whitmire Outside,U.S. Senate,,REP,Michael LaPierre,24,0,0,1,22,1,0
Newberry,Prosperity Outside,U.S. Senate,,REP,Michael LaPierre,16,0,0,2,13,1,0
Newberry,Failsafe,U.S. Senate,,REP,Michael LaPierre,0,0,0,0,0,0,0
Newberry,Provisional,U.S. Senate,,REP,Michael LaPierre,0,0,0,0,0,0,0
Newberry,Failsafe Provisional,U.S. Senate,,REP,Michael LaPierre,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,U.S. Senate,,REP,Joe Reynolds,1,0,0,0,0,1,0
Newberry,Newberry Ward 2,U.S. Senate,,REP,Joe Reynolds,11,0,0,1,9,1,0
Newberry,Newberry Ward 3,U.S. Senate,,REP,Joe Reynolds,8,0,0,0,6,2,0
Newberry,Newberry Ward 4,U.S. Senate,,REP,Joe Reynolds,2,0,0,0,2,0,0
Newberry,Newberry Ward 5,U.S. Senate,,REP,Joe Reynolds,0,0,0,0,0,0,0
Newberry,Newberry Ward 6,U.S. Senate,,REP,Joe Reynolds,9,0,0,1,7,1,0
Newberry,Beth - Eden,U.S. Senate,,REP,Joe Reynolds,9,0,0,0,9,0,0
