county,precinct,office,district,candidate,party,votes,early_voting,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Saluda,Failsafe Provisional,U.S. House,3,Mark Burns,REP,0,0,0,0,0,0,0
Saluda,Centennial,U.S. House,3,Franky Franco,REP,3,0,0,0,0,0,3
Saluda,Fruit Hill,U.S. House,3,Franky Franco,REP,4,0,0,0,0,0,4
Saluda,Higgins/Zoar,U.S. House,3,Franky Franco,REP,7,1,0,0,0,0,6
Saluda,Holly,U.S. House,3,Franky Franco,REP,10,3,0,0,0,0,7
Saluda,Hollywood,U.S. House,3,Franky Franco,REP,17,7,0,0,0,0,10
Saluda,Holstons,U.S. House,3,Franky Franco,REP,1,0,0,0,0,0,1
Saluda,Pleasant Grove,U.S. House,3,Franky Franco,REP,10,0,0,0,0,0,10
Saluda,Richland,U.S. House,3,Franky Franco,REP,4,0,0,0,0,0,4
Saluda,Ridge Spring/Monetta,U.S. House,3,Franky Franco,REP,3,1,0,0,0,0,2
Saluda,Saluda No. 1,U.S. House,3,Franky Franco,REP,8,2,0,0,0,0,6
Saluda,Saluda No. 2,U.S. House,3,Franky Franco,REP,11,2,0,0,0,0,9
Saluda,Sardis,U.S. House,3,Franky Franco,REP,5,0,0,0,0,0,5
Saluda,Ward,U.S. House,3,Franky Franco,REP,5,2,0,0,0,0,3
Saluda,Failsafe,U.S. House,3,Franky Franco,REP,0,0,0,0,0,0,0
Saluda,Provisional,U.S. House,3,Franky Franco,REP,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,U.S. House,3,Franky Franco,REP,0,0,0,0,0,0,0
Saluda,Centennial,U.S. House,3,Phil Healy,REP,0,0,0,0,0,0,0
Saluda,Fruit Hill,U.S. House,3,Phil Healy,REP,4,1,0,0,0,0,3
Saluda,Higgins/Zoar,U.S. House,3,Phil Healy,REP,0,0,0,0,0,0,0
Saluda,Holly,U.S. House,3,Phil Healy,REP,17,1,0,0,0,0,16
Saluda,Hollywood,U.S. House,3,Phil Healy,REP,9,0,0,0,0,0,9
Saluda,Holstons,U.S. House,3,Phil Healy,REP,6,0,0,0,0,0,6
Saluda,Pleasant Grove,U.S. House,3,Phil Healy,REP,12,0,0,0,0,2,10
Saluda,Richland,U.S. House,3,Phil Healy,REP,1,1,0,0,0,0,0
Saluda,Ridge Spring/Monetta,U.S. House,3,Phil Healy,REP,4,1,0,0,0,0,3
Saluda,Saluda No. 1,U.S. House,3,Phil Healy,REP,1,1,0,0,0,0,0
Saluda,Saluda No. 2,U.S. House,3,Phil Healy,REP,0,0,0,0,0,0,0
Saluda,Sardis,U.S. House,3,Phil Healy,REP,10,2,0,0,0,0,8
Saluda,Ward,U.S. House,3,Phil Healy,REP,0,0,0,0,0,0,0
Saluda,Failsafe,U.S. House,3,Phil Healy,REP,0,0,0,0,0,0,0
Saluda,Provisional,U.S. House,3,Phil Healy,REP,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,U.S. House,3,Phil Healy,REP,0,0,0,0,0,0,0
Saluda,Centennial,U.S. House,3,Stewart O Jones,REP,19,2,0,0,0,0,17
Saluda,Fruit Hill,U.S. House,3,Stewart O Jones,REP,18,4,0,0,0,0,14
Saluda,Higgins/Zoar,U.S. House,3,Stewart O Jones,REP,15,9,0,0,0,1,5
Saluda,Holly,U.S. House,3,Stewart O Jones,REP,43,7,0,0,0,0,36
Saluda,Hollywood,U.S. House,3,Stewart O Jones,REP,53,4,0,0,0,2,47
Saluda,Holstons,U.S. House,3,Stewart O Jones,REP,19,3,0,0,0,0,16
Saluda,Pleasant Grove,U.S. House,3,Stewart O Jones,REP,30,4,0,0,0,0,26
Saluda,Richland,U.S. House,3,Stewart O Jones,REP,7,2,0,0,0,0,5
Saluda,Ridge Spring/Monetta,U.S. House,3,Stewart O Jones,REP,19,2,0,0,0,0,17
Saluda,Saluda No. 1,U.S. House,3,Stewart O Jones,REP,15,3,0,0,0,0,12
Saluda,Saluda No. 2,U.S. House,3,Stewart O Jones,REP,36,9,0,0,0,0,27
Saluda,Sardis,U.S. House,3,Stewart O Jones,REP,47,4,0,0,0,0,43
Saluda,Ward,U.S. House,3,Stewart O Jones,REP,15,3,0,0,0,0,12
Saluda,Failsafe,U.S. House,3,Stewart O Jones,REP,0,0,0,0,0,0,0
Saluda,Provisional,U.S. House,3,Stewart O Jones,REP,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,U.S. House,3,Stewart O Jones,REP,0,0,0,0,0,0,0
Saluda,Centennial,U.S. House,3,Elspeth Snow Murday,REP,0,0,0,0,0,0,0
Saluda,Fruit Hill,U.S. House,3,Elspeth Snow Murday,REP,1,0,0,0,0,0,1
Saluda,Higgins/Zoar,U.S. House,3,Elspeth Snow Murday,REP,0,0,0,0,0,0,0
Saluda,Holly,U.S. House,3,Elspeth Snow Murday,REP,2,1,0,0,0,0,1
Saluda,Hollywood,U.S. House,3,Elspeth Snow Murday,REP,6,0,0,0,0,0,6
Saluda,Holstons,U.S. House,3,Elspeth Snow Murday,REP,0,0,0,0,0,0,0
Saluda,Pleasant Grove,U.S. House,3,Elspeth Snow Murday,REP,2,0,0,0,0,0,2
Saluda,Richland,U.S. House,3,Elspeth Snow Murday,REP,0,0,0,0,0,0,0
Saluda,Ridge Spring/Monetta,U.S. House,3,Elspeth Snow Murday,REP,0,0,0,0,0,0,0
Saluda,Saluda No. 1,U.S. House,3,Elspeth Snow Murday,REP,1,1,0,0,0,0,0
Saluda,Saluda No. 2,U.S. House,3,Elspeth Snow Murday,REP,5,0,0,0,0,0,5
Saluda,Sardis,U.S. House,3,Elspeth Snow Murday,REP,1,0,0,0,0,0,1
Saluda,Ward,U.S. House,3,Elspeth Snow Murday,REP,0,0,0,0,0,0,0
Saluda,Failsafe,U.S. House,3,Elspeth Snow Murday,REP,0,0,0,0,0,0,0
Saluda,Provisional,U.S. House,3,Elspeth Snow Murday,REP,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,U.S. House,3,Elspeth Snow Murday,REP,0,0,0,0,0,0,0
Saluda,Centennial,State Senate,10,Brandon L Best,DEM,4,0,0,0,0,0,4
Saluda,Higgins/Zoar,State Senate,10,Brandon L Best,DEM,6,2,0,0,0,0,4
Saluda,Holly,State Senate,10,Brandon L Best,DEM,1,0,0,0,0,0,1
Saluda,Hollywood,State Senate,10,Brandon L Best,DEM,3,0,0,0,0,0,3
Saluda,Pleasant Grove,State Senate,10,Brandon L Best,DEM,0,0,0,0,0,0,0
Saluda,Failsafe,State Senate,10,Brandon L Best,DEM,0,0,0,0,0,0,0
Saluda,Provisional,State Senate,10,Brandon L Best,DEM,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,State Senate,10,Brandon L Best,DEM,0,0,0,0,0,0,0
Saluda,Centennial,State Senate,10,Francie Kleckley,DEM,3,2,0,0,0,0,1
Saluda,Higgins/Zoar,State Senate,10,Francie Kleckley,DEM,8,1,0,0,0,0,7
Saluda,Holly,State Senate,10,Francie Kleckley,DEM,6,0,0,0,0,0,6
Saluda,Hollywood,State Senate,10,Francie Kleckley,DEM,11,4,0,0,0,0,7
Saluda,Pleasant Grove,State Senate,10,Francie Kleckley,DEM,17,4,0,0,0,0,13
Saluda,Failsafe,State Senate,10,Francie Kleckley,DEM,0,0,0,0,0,0,0
Saluda,Provisional,State Senate,10,Francie Kleckley,DEM,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,State Senate,10,Francie Kleckley,DEM,0,0,0,0,0,0,0
Saluda,Centennial,State Senate,10,Taylor Bell,REP,22,6,0,0,0,0,16
Saluda,Higgins/Zoar,State Senate,10,Taylor Bell,REP,22,5,0,0,0,0,17
Saluda,Holly,State Senate,10,Taylor Bell,REP,45,3,0,0,0,0,42
Saluda,Hollywood,State Senate,10,Taylor Bell,REP,51,6,0,0,0,4,41
Saluda,Pleasant Grove,State Senate,10,Taylor Bell,REP,42,6,0,0,0,0,36
Saluda,Failsafe,State Senate,10,Taylor Bell,REP,0,0,0,0,0,0,0
Saluda,Provisional,State Senate,10,Taylor Bell,REP,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,State Senate,10,Taylor Bell,REP,0,0,0,0,0,0,0
Saluda,Centennial,State Senate,10,Charles Bumgardner,REP,16,2,0,0,0,0,14
Saluda,Higgins/Zoar,State Senate,10,Charles Bumgardner,REP,22,9,0,0,0,1,12
Saluda,Holly,State Senate,10,Charles Bumgardner,REP,97,10,0,0,0,0,87
Saluda,Hollywood,State Senate,10,Charles Bumgardner,REP,78,17,0,0,0,0,61
Saluda,Pleasant Grove,State Senate,10,Charles Bumgardner,REP,78,10,0,0,0,2,66
Saluda,Failsafe,State Senate,10,Charles Bumgardner,REP,0,0,0,0,0,0,0
Saluda,Provisional,State Senate,10,Charles Bumgardner,REP,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,State Senate,10,Charles Bumgardner,REP,0,0,0,0,0,0,0
Saluda,Centennial,State Senate,10,Billy Garrett,REP,85,14,0,0,0,1,70
Saluda,Higgins/Zoar,State Senate,10,Billy Garrett,REP,62,14,0,0,0,0,48
Saluda,Holly,State Senate,10,Billy Garrett,REP,71,11,0,0,0,0,60
Saluda,Hollywood,State Senate,10,Billy Garrett,REP,138,24,0,0,0,0,114
Saluda,Pleasant Grove,State Senate,10,Billy Garrett,REP,70,11,0,0,0,0,59
Saluda,Failsafe,State Senate,10,Billy Garrett,REP,0,0,0,0,0,0,0
Saluda,Provisional,State Senate,10,Billy Garrett,REP,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,State Senate,10,Billy Garrett,REP,0,0,0,0,0,0,0
Saluda,Centennial,State Senate,10,Troy Simpson,REP,7,0,0,0,0,0,7
Saluda,Higgins/Zoar,State Senate,10,Troy Simpson,REP,14,6,0,0,0,0,8
Saluda,Holly,State Senate,10,Troy Simpson,REP,107,13,0,0,0,0,94
Saluda,Hollywood,State Senate,10,Troy Simpson,REP,84,13,0,0,0,0,71
Saluda,Pleasant Grove,State Senate,10,Troy Simpson,REP,58,12,0,0,0,0,46
Saluda,Failsafe,State Senate,10,Troy Simpson,REP,0,0,0,0,0,0,0
Saluda,Provisional,State Senate,10,Troy Simpson,REP,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,State Senate,10,Troy Simpson,REP,0,0,0,0,0,0,0
Saluda,Fruit Hill,State House,82,William Bill Clyburn,DEM,47,23,0,0,0,0,24
Saluda,Richland,State House,82,William Bill Clyburn,DEM,3,1,0,0,0,0,2
Saluda,Ridge Spring/Monetta,State House,82,William Bill Clyburn,DEM,2,0,0,0,0,0,2
Saluda,Saluda No. 1,State House,82,William Bill Clyburn,DEM,60,24,0,0,0,0,36
Saluda,Saluda No. 2,State House,82,William Bill Clyburn,DEM,13,4,0,0,0,0,9
Saluda,Ward,State House,82,William Bill Clyburn,DEM,35,11,0,0,0,0,24
Saluda,Failsafe,State House,82,William Bill Clyburn,DEM,0,0,0,0,0,0,0
Saluda,Provisional,State House,82,William Bill Clyburn,DEM,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,State House,82,William Bill Clyburn,DEM,0,0,0,0,0,0,0
Saluda,Fruit Hill,State House,82,Brian Ryan B Doyle,DEM,3,0,0,0,0,0,3
Saluda,Richland,State House,82,Brian Ryan B Doyle,DEM,0,0,0,0,0,0,0
Saluda,Ridge Spring/Monetta,State House,82,Brian Ryan B Doyle,DEM,0,0,0,0,0,0,0
Saluda,Saluda No. 1,State House,82,Brian Ryan B Doyle,DEM,3,2,0,0,0,1,0
Saluda,Saluda No. 2,State House,82,Brian Ryan B Doyle,DEM,3,1,0,0,0,0,2
Saluda,Ward,State House,82,Brian Ryan B Doyle,DEM,0,0,0,0,0,0,0
Saluda,Failsafe,State House,82,Brian Ryan B Doyle,DEM,0,0,0,0,0,0,0
Saluda,Provisional,State House,82,Brian Ryan B Doyle,DEM,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,State House,82,Brian Ryan B Doyle,DEM,0,0,0,0,0,0,0
Saluda,Centennial,State House,39,Cal Forrest,REP,123,22,0,0,0,1,100
Saluda,Fruit Hill,State House,39,Cal Forrest,REP,90,13,0,0,0,0,77
Saluda,Higgins/Zoar,State House,39,Cal Forrest,REP,102,28,0,0,0,1,73
Saluda,Holly,State House,39,Cal Forrest,REP,288,37,0,0,0,0,251
Saluda,Hollywood,State House,39,Cal Forrest,REP,279,47,0,0,0,2,230
Saluda,Holstons,State House,39,Cal Forrest,REP,115,16,0,0,0,0,99
Saluda,Pleasant Grove,State House,39,Cal Forrest,REP,198,30,0,0,0,0,168
Saluda,Richland,State House,39,Cal Forrest,REP,123,25,0,0,0,0,98
Saluda,Ridge Spring/Monetta,State House,39,Cal Forrest,REP,78,11,0,0,0,0,67
Saluda,Saluda No. 1,State House,39,Cal Forrest,REP,95,32,0,0,0,0,63
Saluda,Saluda No. 2,State House,39,Cal Forrest,REP,186,74,0,0,0,0,112
Saluda,Sardis,State House,39,Cal Forrest,REP,265,45,0,0,0,2,218
Saluda,Ward,State House,39,Cal Forrest,REP,12,1,0,0,0,1,10
Saluda,Failsafe,State House,39,Cal Forrest,REP,0,0,0,0,0,0,0
Saluda,Provisional,State House,39,Cal Forrest,REP,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,State House,39,Cal Forrest,REP,0,0,0,0,0,0,0
Saluda,Centennial,State House,39,Katie Hall,REP,12,1,0,0,0,0,11
Saluda,Fruit Hill,State House,39,Katie Hall,REP,6,0,0,0,0,0,6
Saluda,Higgins/Zoar,State House,39,Katie Hall,REP,21,7,0,0,0,0,14
Saluda,Holly,State House,39,Katie Hall,REP,60,11,0,0,0,0,49
Saluda,Hollywood,State House,39,Katie Hall,REP,75,16,0,0,0,2,57
Saluda,Holstons,State House,39,Katie Hall,REP,5,1,0,0,0,0,4
Saluda,Pleasant Grove,State House,39,Katie Hall,REP,47,9,0,0,0,2,36
Saluda,Richland,State House,39,Katie Hall,REP,14,3,0,0,0,0,11
Saluda,Ridge Spring/Monetta,State House,39,Katie Hall,REP,14,2,0,0,0,0,12
Saluda,Saluda No. 1,State House,39,Katie Hall,REP,12,3,0,0,0,0,9
Saluda,Saluda No. 2,State House,39,Katie Hall,REP,31,6,0,0,0,0,25
Saluda,Sardis,State House,39,Katie Hall,REP,47,17,0,0,0,0,30
Saluda,Ward,State House,39,Katie Hall,REP,1,0,0,0,0,0,1
Saluda,Failsafe,State House,39,Katie Hall,REP,0,0,0,0,0,0,0
Saluda,Provisional,State House,39,Katie Hall,REP,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,State House,39,Katie Hall,REP,0,0,0,0,0,0,0
Calhoun,Bethel,U.S. House,6,Duke Buckner,REP,26,5,0,0,0,1,20
Calhoun,Cameron,U.S. House,6,Duke Buckner,REP,43,5,0,0,0,0,38
Calhoun,Center Hill,U.S. House,6,Duke Buckner,REP,27,2,0,0,0,0,25
Calhoun,Creston,U.S. House,6,Duke Buckner,REP,12,1,0,0,0,0,11
Calhoun,Dixie,U.S. House,6,Duke Buckner,REP,16,9,0,0,0,0,7
Calhoun,Fall Branch,U.S. House,6,Duke Buckner,REP,25,0,0,0,0,0,25
Calhoun,Fort Motte,U.S. House,6,Duke Buckner,REP,16,5,0,0,0,0,11
Calhoun,Lone Star,U.S. House,6,Duke Buckner,REP,60,10,0,0,0,5,45
Calhoun,Midway,U.S. House,6,Duke Buckner,REP,38,0,0,0,0,1,37
Calhoun,Murph Hill,U.S. House,6,Duke Buckner,REP,8,1,0,0,0,0,7
Calhoun,Sandy Run,U.S. House,6,Duke Buckner,REP,112,11,0,0,0,1,100
Calhoun,St. Matthews,U.S. House,6,Duke Buckner,REP,67,22,0,0,0,0,45
Calhoun,Failsafe,U.S. House,6,Duke Buckner,REP,0,0,0,0,0,0,0
Calhoun,Provisional,U.S. House,6,Duke Buckner,REP,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,U.S. House,6,Duke Buckner,REP,1,0,0,1,0,0,0
Calhoun,Bethel,U.S. House,6,Justin Scott,REP,28,8,0,0,0,1,19
Calhoun,Cameron,U.S. House,6,Justin Scott,REP,20,2,0,0,0,0,18
Calhoun,Center Hill,U.S. House,6,Justin Scott,REP,25,3,0,0,0,1,21
Calhoun,Creston,U.S. House,6,Justin Scott,REP,9,0,0,0,0,0,9
Calhoun,Dixie,U.S. House,6,Justin Scott,REP,24,6,0,0,0,0,18
Calhoun,Fall Branch,U.S. House,6,Justin Scott,REP,11,0,0,0,0,0,11
Calhoun,Fort Motte,U.S. House,6,Justin Scott,REP,6,1,0,0,0,0,5
Calhoun,Lone Star,U.S. House,6,Justin Scott,REP,51,5,0,0,0,2,44
Calhoun,Midway,U.S. House,6,Justin Scott,REP,27,0,0,0,0,0,27
Calhoun,Murph Hill,U.S. House,6,Justin Scott,REP,9,1,0,0,0,0,8
Calhoun,Sandy Run,U.S. House,6,Justin Scott,REP,71,8,0,0,0,0,63
Calhoun,St. Matthews,U.S. House,6,Justin Scott,REP,40,7,0,0,0,0,33
Calhoun,Failsafe,U.S. House,6,Justin Scott,REP,0,0,0,0,0,0,0
Calhoun,Provisional,U.S. House,6,Justin Scott,REP,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,U.S. House,6,Justin Scott,REP,0,0,0,0,0,0,0
Calhoun,Bethel,State Senate,26,Dick Harpootlian,DEM,20,10,0,0,0,0,10
Calhoun,Center Hill,State Senate,26,Dick Harpootlian,DEM,33,9,0,0,0,0,24
Calhoun,Dixie,State Senate,26,Dick Harpootlian,DEM,63,22,0,0,0,2,39
Calhoun,Fall Branch,State Senate,26,Dick Harpootlian,DEM,10,2,0,0,0,0,8
Calhoun,Murph Hill,State Senate,26,Dick Harpootlian,DEM,18,4,0,0,0,0,14
Calhoun,Sandy Run,State Senate,26,Dick Harpootlian,DEM,31,3,0,0,0,1,27
Calhoun,Failsafe,State Senate,26,Dick Harpootlian,DEM,0,0,0,0,0,0,0
Calhoun,Provisional,State Senate,26,Dick Harpootlian,DEM,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State Senate,26,Dick Harpootlian,DEM,0,0,0,0,0,0,0
Calhoun,Bethel,State Senate,26,Russell Ott,DEM,130,30,0,0,0,4,96
Calhoun,Center Hill,State Senate,26,Russell Ott,DEM,110,30,0,0,0,5,75
Calhoun,Dixie,State Senate,26,Russell Ott,DEM,416,176,0,0,0,24,216
Calhoun,Fall Branch,State Senate,26,Russell Ott,DEM,63,9,0,0,0,0,54
Calhoun,Murph Hill,State Senate,26,Russell Ott,DEM,84,17,0,0,0,4,63
Calhoun,Sandy Run,State Senate,26,Russell Ott,DEM,98,20,0,0,0,1,77
Calhoun,Failsafe,State Senate,26,Russell Ott,DEM,0,0,0,0,0,0,0
Calhoun,Provisional,State Senate,26,Russell Ott,DEM,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State Senate,26,Russell Ott,DEM,0,0,0,0,0,0,0
Calhoun,Cameron,State Senate,36,Eleazer Leazer Carter,DEM,21,3,0,0,0,0,18
Calhoun,Creston,State Senate,36,Eleazer Leazer Carter,DEM,3,0,0,0,0,0,3
Calhoun,Fort Motte,State Senate,36,Eleazer Leazer Carter,DEM,5,2,0,0,0,0,3
Calhoun,Lone Star,State Senate,36,Eleazer Leazer Carter,DEM,32,8,0,0,0,2,22
Calhoun,Midway,State Senate,36,Eleazer Leazer Carter,DEM,7,2,0,0,0,0,5
Calhoun,St. Matthews,State Senate,36,Eleazer Leazer Carter,DEM,54,15,0,0,0,0,39
Calhoun,Failsafe,State Senate,36,Eleazer Leazer Carter,DEM,0,0,0,0,0,0,0
Calhoun,Provisional,State Senate,36,Eleazer Leazer Carter,DEM,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State Senate,36,Eleazer Leazer Carter,DEM,0,0,0,0,0,0,0
Calhoun,Cameron,State Senate,36,Kevin L Johnson,DEM,90,18,0,0,0,0,72
Calhoun,Creston,State Senate,36,Kevin L Johnson,DEM,15,1,0,0,0,0,14
Calhoun,Fort Motte,State Senate,36,Kevin L Johnson,DEM,56,18,0,0,0,3,35
Calhoun,Lone Star,State Senate,36,Kevin L Johnson,DEM,83,23,0,0,0,2,58
Calhoun,Midway,State Senate,36,Kevin L Johnson,DEM,17,3,0,0,0,0,14
Calhoun,St. Matthews,State Senate,36,Kevin L Johnson,DEM,219,90,0,0,0,4,125
Calhoun,Failsafe,State Senate,36,Kevin L Johnson,DEM,0,0,0,0,0,0,0
Calhoun,Provisional,State Senate,36,Kevin L Johnson,DEM,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State Senate,36,Kevin L Johnson,DEM,0,0,0,0,0,0,0
Calhoun,Bethel,State Senate,26,Jason Guerry,REP,23,7,0,0,0,0,16
Calhoun,Center Hill,State Senate,26,Jason Guerry,REP,27,6,0,0,0,0,21
Calhoun,Dixie,State Senate,26,Jason Guerry,REP,21,9,0,0,0,0,12
Calhoun,Fall Branch,State Senate,26,Jason Guerry,REP,15,0,0,0,0,0,15
Calhoun,Murph Hill,State Senate,26,Jason Guerry,REP,5,1,0,0,0,0,4
Calhoun,Sandy Run,State Senate,26,Jason Guerry,REP,118,8,0,0,0,0,110
Calhoun,Failsafe,State Senate,26,Jason Guerry,REP,0,0,0,0,0,0,0
Calhoun,Provisional,State Senate,26,Jason Guerry,REP,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State Senate,26,Jason Guerry,REP,0,0,0,0,0,0,0
Calhoun,Bethel,State Senate,26,Billy R Oswald,REP,11,2,0,0,0,0,9
Calhoun,Center Hill,State Senate,26,Billy R Oswald,REP,5,1,0,0,0,0,4
Calhoun,Dixie,State Senate,26,Billy R Oswald,REP,2,1,0,0,0,0,1
Calhoun,Fall Branch,State Senate,26,Billy R Oswald,REP,4,0,0,0,0,0,4
Calhoun,Murph Hill,State Senate,26,Billy R Oswald,REP,5,0,0,0,0,0,5
Calhoun,Sandy Run,State Senate,26,Billy R Oswald,REP,27,5,0,0,0,1,21
Calhoun,Failsafe,State Senate,26,Billy R Oswald,REP,0,0,0,0,0,0,0
Calhoun,Provisional,State Senate,26,Billy R Oswald,REP,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State Senate,26,Billy R Oswald,REP,0,0,0,0,0,0,0
Calhoun,Bethel,State Senate,26,Chris Smith,REP,23,4,0,0,0,2,17
Calhoun,Center Hill,State Senate,26,Chris Smith,REP,22,0,0,0,0,1,21
Calhoun,Dixie,State Senate,26,Chris Smith,REP,19,6,0,0,0,0,13
Calhoun,Fall Branch,State Senate,26,Chris Smith,REP,17,0,0,0,0,0,17
Calhoun,Murph Hill,State Senate,26,Chris Smith,REP,7,1,0,0,0,0,6
Calhoun,Sandy Run,State Senate,26,Chris Smith,REP,45,9,0,0,0,0,36
Calhoun,Failsafe,State Senate,26,Chris Smith,REP,0,0,0,0,0,0,0
Calhoun,Provisional,State Senate,26,Chris Smith,REP,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State Senate,26,Chris Smith,REP,1,0,0,1,0,0,0
Calhoun,Cameron,State Senate,36,Leon Winn,REP,23,3,0,0,0,0,20
Calhoun,Creston,State Senate,36,Leon Winn,REP,8,0,0,0,0,0,8
Calhoun,Fort Motte,State Senate,36,Leon Winn,REP,8,4,0,0,0,0,4
Calhoun,Lone Star,State Senate,36,Leon Winn,REP,39,8,0,0,0,3,28
Calhoun,Midway,State Senate,36,Leon Winn,REP,25,0,0,0,0,0,25
Calhoun,St. Matthews,State Senate,36,Leon Winn,REP,33,11,0,0,0,0,22
Calhoun,Failsafe,State Senate,36,Leon Winn,REP,0,0,0,0,0,0,0
Calhoun,Provisional,State Senate,36,Leon Winn,REP,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State Senate,36,Leon Winn,REP,0,0,0,0,0,0,0
Calhoun,Cameron,State Senate,36,Jeff Zell,REP,37,4,0,0,0,0,33
Calhoun,Creston,State Senate,36,Jeff Zell,REP,13,1,0,0,0,0,12
Calhoun,Fort Motte,State Senate,36,Jeff Zell,REP,14,2,0,0,0,0,12
Calhoun,Lone Star,State Senate,36,Jeff Zell,REP,74,7,0,0,0,4,63
Calhoun,Midway,State Senate,36,Jeff Zell,REP,39,0,0,0,0,1,38
Calhoun,St. Matthews,State Senate,36,Jeff Zell,REP,70,17,0,0,0,0,53
Calhoun,Failsafe,State Senate,36,Jeff Zell,REP,0,0,0,0,0,0,0
Calhoun,Provisional,State Senate,36,Jeff Zell,REP,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State Senate,36,Jeff Zell,REP,0,0,0,0,0,0,0
Calhoun,Bethel,State House,93,Johnny Felder,DEM,58,16,0,0,0,0,42
Calhoun,Cameron,State House,93,Johnny Felder,DEM,72,10,0,0,0,0,62
Calhoun,Center Hill,State House,93,Johnny Felder,DEM,36,10,0,0,0,1,25
Calhoun,Creston,State House,93,Johnny Felder,DEM,14,0,0,0,0,0,14
Calhoun,Dixie,State House,93,Johnny Felder,DEM,167,75,0,0,0,10,82
Calhoun,Fall Branch,State House,93,Johnny Felder,DEM,31,5,0,0,0,0,26
Calhoun,Fort Motte,State House,93,Johnny Felder,DEM,29,7,0,0,0,0,22
Calhoun,Lone Star,State House,93,Johnny Felder,DEM,30,2,0,0,0,0,28
Calhoun,Midway,State House,93,Johnny Felder,DEM,12,2,0,0,0,0,10
Calhoun,Murph Hill,State House,93,Johnny Felder,DEM,35,4,0,0,0,3,28
Calhoun,Sandy Run,State House,93,Johnny Felder,DEM,61,7,0,0,0,0,54
Calhoun,St. Matthews,State House,93,Johnny Felder,DEM,160,77,0,0,0,1,82
Calhoun,Failsafe,State House,93,Johnny Felder,DEM,0,0,0,0,0,0,0
Calhoun,Provisional,State House,93,Johnny Felder,DEM,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State House,93,Johnny Felder,DEM,0,0,0,0,0,0,0
Calhoun,Bethel,State House,93,Phillip J Ford,DEM,12,4,0,0,0,0,8
Calhoun,Cameron,State House,93,Phillip J Ford,DEM,5,0,0,0,0,0,5
Calhoun,Center Hill,State House,93,Phillip J Ford,DEM,19,7,0,0,0,0,12
Calhoun,Creston,State House,93,Phillip J Ford,DEM,0,0,0,0,0,0,0
Calhoun,Dixie,State House,93,Phillip J Ford,DEM,44,20,0,0,0,1,23
Calhoun,Fall Branch,State House,93,Phillip J Ford,DEM,8,2,0,0,0,0,6
Calhoun,Fort Motte,State House,93,Phillip J Ford,DEM,14,4,0,0,0,3,7
Calhoun,Lone Star,State House,93,Phillip J Ford,DEM,8,2,0,0,0,0,6
Calhoun,Midway,State House,93,Phillip J Ford,DEM,0,0,0,0,0,0,0
Calhoun,Murph Hill,State House,93,Phillip J Ford,DEM,10,2,0,0,0,0,8
Calhoun,Sandy Run,State House,93,Phillip J Ford,DEM,16,2,0,0,0,1,13
Calhoun,St. Matthews,State House,93,Phillip J Ford,DEM,20,6,0,0,0,0,14
Calhoun,Failsafe,State House,93,Phillip J Ford,DEM,0,0,0,0,0,0,0
Calhoun,Provisional,State House,93,Phillip J Ford,DEM,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,State House,93,Phillip J Ford,DEM,0,0,0,0,0,0,0
Calhoun,Bethel,State House,93,Jerry Govan,DEM,24,9,0,0,0,0,15
Calhoun,Cameron,State House,93,Jerry Govan,DEM,25,7,0,0,0,0,18
Calhoun,Center Hill,State House,93,Jerry Govan,DEM,73,22,0,0,0,3,48
Calhoun,Creston,State House,93,Jerry Govan,DEM,10,2,0,0,0,0,8
Calhoun,Dixie,State House,93,Jerry Govan,DEM,226,88,0,0,0,14,124
Calhoun,Fall Branch,State House,93,Jerry Govan,DEM,20,3,0,0,0,0,17
Calhoun,Fort Motte,State House,93,Jerry Govan,DEM,13,8,0,0,0,0,5
